physics_9801008	EQDS0Q	EQDS1Q	EQDS2Q	EQDS3Q	EQDS4Q	EQDS5Q	EQDS6Q	EQDS7Q	EQDS8Q	EQDS9Q	EQDS10Q	EQDS11Q	EQDS12Q	EQDS13Q	EQDS14Q	EQDS15Q	EQDS16Q	EQDS17Q	EQDS18Q	EQDS19Q	EQDS20Q	EQDS21Q	EQDS22Q	EQDS23Q	EQDS24Q	EQDS25Q	EQDS26Q	EQDS27Q	EQDS28Q	EQDS29Q	EQDS30Q	EQDS31Q	EQDS32Q	EQDS33Q	EQDS34Q	EQDS35Q	EQDS36Q	EQDS37Q	EQDS38Q	EQDS39Q	EQDS40Q	EQDS41Q	EQDS42Q	EQDS43Q	EQDS44Q	EQDS45Q	EQDS46Q	EQDS47Q	EQDS48Q	EQDS49Q	EQDS50Q	EQDS51Q	EQDS52Q	EQDS53Q	EQDS54Q	EQDS55Q	EQDS56Q	EQDS57Q	EQDS58Q	EQDS59Q	EQDS60Q	EQDS61Q	EQDS62Q	EQDS63Q	EQDS64Q	EQDS65Q	EQDS66Q	EQDS67Q	EQDS68Q	EQDS69Q	EQDS70Q	EQDS71Q	EQDS72Q	EQDS73Q	EQDS74Q	EQDS75Q	EQDS76Q	EQDS77Q	EQDS78Q	EQDS79Q	EQDS80Q	EQDS81Q	EQDS82Q	EQDS83Q	EQDS84Q	EQDS85Q	EQDS86Q	EQDS87Q	EQDS88Q	EQDS89Q	EQDS90Q	EQIX0Q	EQIX1Q	EQIX2Q	EQIX3Q	EQIX4Q	EQIX5Q	EQIX6Q	EQIX7Q	EQIX8Q	EQIX9Q	EQIX10Q	EQIX11Q	EQIX12Q	EQIX13Q	EQIX14Q	EQIX15Q	EQIX16Q	EQIX17Q	EQIX18Q	EQIX19Q	EQIX20Q	EQIX21Q	EQIX22Q	EQIX23Q	EQIX24Q	EQIX25Q	EQIX26Q	EQIX27Q	EQIX28Q	EQIX29Q	EQIX30Q	EQIX31Q	EQIX32Q	EQIX33Q	EQIX34Q	EQIX35Q	EQIX36Q	EQIX37Q	EQIX38Q	EQIX39Q	EQIX40Q	EQIX41Q	EQIX42Q	EQIX43Q	EQIX44Q	EQIX45Q	EQIX46Q	EQIX47Q	EQIX48Q	EQIX49Q	EQIX50Q	EQIX51Q	EQIX52Q	EQIX53Q	EQIX54Q	EQIX55Q	EQIX56Q	EQIX57Q	EQIX58Q	EQIX59Q	EQIX60Q	EQIX61Q	EQIX62Q	EQIX63Q	EQIX64Q	EQIX65Q	EQIX66Q	EQIX67Q	EQIX68Q	EQIX69Q	EQIX70Q	EQIX71Q	EQIX72Q	EQIX73Q	EQIX74Q	EQIX75Q	EQIX76Q	EQIX77Q	EQIX78Q	EQIX79Q	EQIX80Q	EQIX81Q	EQIX82Q	EQIX83Q	EQIX84Q	EQIX85Q	EQIX86Q	EQIX87Q	EQIX88Q	EQIX89Q	EQIX90Q	EQIX91Q	EQIX92Q	EQIX93Q	EQIX94Q	EQIX95Q	EQIX96Q	EQIX97Q	EQIX98Q	EQIX99Q	EQIX100Q	EQIX101Q	EQIX102Q	EQIX103Q	EQIX104Q	EQIX105Q	EQIX106Q	EQIX107Q	EQIX108Q	EQIX109Q	EQIX110Q	EQIX111Q	EQIX112Q	EQIX113Q	EQIX114Q	EQIX115Q	EQIX116Q	EQIX117Q	EQIX118Q	EQIX119Q	EQIX120Q	EQIX121Q	EQIX122Q	EQIX123Q	EQIX124Q	EQIX125Q	EQIX126Q	EQIX127Q	EQIX128Q	EQIX129Q	EQIX130Q	EQIX131Q	EQIX132Q	EQIX133Q	EQIX134Q	EQIX135Q	EQIX136Q	EQIX137Q	EQIX138Q	EQIX139Q	EQIX140Q	EQIX141Q	EQIX142Q	EQIX143Q	EQIX144Q	EQIX145Q	EQIX146Q	EQIX147Q	EQIX148Q	EQIX149Q	EQIX150Q	EQIX151Q	EQIX152Q	EQIX153Q	EQIX154Q	EQIX155Q	EQIX156Q	EQIX157Q	EQIX158Q	EQIX159Q	EQIX160Q	EQIX161Q	EQIX162Q	EQIX163Q	EQIX164Q	EQIX165Q	EQIX166Q	EQIX167Q	EQIX168Q	EQIX169Q	EQIX170Q	EQIX171Q	EQIX172Q	EQIX173Q	EQIX174Q	EQIX175Q	EQIX176Q	EQIX177Q	EQIX178Q	EQIX179Q	EQIX180Q	EQIX181Q	EQIX182Q	EQIX183Q	EQIX184Q	EQIX185Q	EQIX186Q	EQIX187Q	EQIX188Q	EQIX189Q	EQIX190Q	EQIX191Q	EQIX192Q	EQIX193Q	EQIX194Q	EQIX195Q	EQIX196Q	EQIX197Q	EQIX198Q	EQIX199Q	EQIX200Q	EQIX201Q	EQIX202Q	EQIX203Q	EQIX204Q	EQIX205Q	EQIX206Q	EQIX207Q	EQIX208Q	EQIX209Q	EQIX210Q	EQIX211Q	EQIX212Q	EQIX213Q	EQIX214Q	EQIX215Q	EQIX216Q	EQIX217Q	EQIX218Q	EQIX219Q	EQIX220Q	EQIX221Q	EQIX222Q	EQIX223Q	EQIX224Q	EQIX225Q	EQIX226Q	EQIX227Q	EQIX228Q	EQIX229Q	EQIX230Q	EQIX231Q	EQIX232Q	EQIX233Q	EQIX234Q	EQIX235Q	EQIX236Q	EQIX237Q	EQIX238Q	EQIX239Q	EQIX240Q	EQIX241Q	EQIX242Q	EQIX243Q	EQIX244Q	EQIX245Q	EQIX246Q	EQIX247Q	EQIX248Q	EQIX249Q	EQIX250Q	EQIX251Q	EQIX252Q	EQIX253Q	EQIX254Q	EQIX255Q	EQIX256Q	EQIX257Q	EQIX258Q	EQIX259Q	EQIX260Q	EQIX261Q	EQIX262Q	EQIX263Q	EQIX264Q	EQIX265Q	EQIX266Q	EQIX267Q	EQIX268Q	EQIX269Q	EQIX270Q	EQIX271Q	EQIX272Q	EQIX273Q	EQIX274Q	EQIX275Q	EQIX276Q	EQIX277Q	EQIX278Q	EQIX279Q	EQIX280Q	EQIX281Q	EQIX282Q	EQIX283Q	EQIX284Q	EQIX285Q	EQIX286Q	EQIX287Q	EQIX288Q	EQIX289Q	EQIX290Q	EQIX291Q	EQIX292Q	EQIX293Q	EQIX294Q	EQIX295Q	EQIX296Q	EQIX297Q	EQIX298Q	EQIX299Q	EQIX300Q	EQIX301Q	EQIX302Q
physics_0607231	EQDS91Q	EQDS92Q	EQDS93Q	EQDS94Q	EQIX303Q	EQIX187Q	EQIX304Q	EQIX305Q	EQIX306Q	EQIX307Q	EQIX308Q	EQIX309Q	EQIX310Q	EQIX311Q	EQIX312Q	EQIX313Q	EQIX314Q	EQIX114Q	EQIX315Q	EQIX316Q	EQIX317Q	EQIX318Q	EQIX319Q	EQIX320Q	EQIX321Q	EQIX322Q	EQIX323Q	EQIX324Q
physics_9912056	EQDS95Q	EQDS96Q	EQDS97Q	EQDS98Q	EQDS99Q	EQDS100Q	EQDS101Q	EQDS102Q	EQDS103Q	EQDS104Q	EQDS105Q	EQDS106Q	EQDS107Q	EQDS108Q	EQDS109Q	EQDS110Q	EQDS111Q	EQDS112Q	EQDS113Q	EQDS114Q	EQDS115Q	EQDS116Q	EQDS117Q	EQDS118Q	EQDS119Q	EQDS120Q	EQDS121Q	EQDS122Q	EQDS123Q	EQDS124Q	EQIX23Q	EQIX325Q	EQIX326Q	EQIX327Q	EQIX328Q	EQIX329Q	EQIX330Q	EQIX331Q	EQIX332Q	EQIX333Q	EQIX334Q	EQIX335Q	EQIX336Q	EQIX337Q	EQIX338Q	EQIX187Q	EQIX339Q	EQIX340Q	EQIX341Q	EQIX342Q	EQIX343Q	EQIX344Q	EQIX345Q	EQIX346Q	EQIX347Q	EQIX348Q	EQIX349Q	EQIX350Q	EQIX351Q	EQIX352Q	EQIX353Q	EQIX138Q	EQIX354Q	EQIX355Q	EQIX356Q	EQIX357Q	EQIX358Q	EQIX359Q	EQIX360Q	EQIX361Q	EQIX362Q	EQIX363Q	EQIX364Q	EQIX365Q	EQIX366Q	EQIX367Q	EQIX368Q	EQIX369Q	EQIX370Q	EQIX371Q	EQIX372Q	EQIX373Q	EQIX308Q	EQIX374Q	EQIX375Q	EQIX376Q	EQIX377Q	EQIX378Q	EQIX379Q	EQIX380Q	EQIX381Q	EQIX382Q	EQIX383Q	EQIX117Q	EQIX384Q	EQIX385Q	EQIX386Q	EQIX387Q	EQIX388Q	EQIX389Q	EQIX390Q	EQIX391Q	EQIX392Q	EQIX393Q	EQIX394Q	EQIX395Q	EQIX396Q	EQIX397Q	EQIX398Q	EQIX399Q	EQIX400Q	EQIX401Q	EQIX402Q	EQIX403Q	EQIX404Q	EQIX405Q	EQIX406Q	EQIX407Q	EQIX408Q	EQIX409Q	EQIX410Q	EQIX411Q	EQIX412Q	EQIX20Q	EQIX413Q	EQIX414Q	EQIX21Q	EQIX415Q	EQIX416Q	EQIX417Q	EQIX418Q	EQIX419Q	EQIX420Q	EQIX421Q	EQIX422Q	EQIX423Q	EQIX424Q	EQIX425Q	EQIX426Q	EQIX427Q	EQIX428Q	EQIX429Q	EQIX430Q	EQIX431Q	EQIX432Q	EQIX433Q	EQIX434Q	EQIX435Q	EQIX436Q	EQIX437Q	EQIX438Q	EQIX439Q	EQIX440Q	EQIX441Q	EQIX442Q	EQIX443Q	EQIX444Q	EQIX445Q	EQIX446Q	EQIX447Q	EQIX448Q	EQIX449Q	EQIX450Q	EQIX451Q	EQIX452Q	EQIX453Q	EQIX454Q	EQIX455Q	EQIX456Q	EQIX457Q	EQIX458Q	EQIX459Q	EQIX460Q	EQIX461Q	EQIX462Q	EQIX463Q	EQIX464Q	EQIX465Q	EQIX466Q	EQIX467Q	EQIX468Q	EQIX469Q	EQIX470Q	EQIX471Q	EQIX472Q	EQIX473Q	EQIX474Q	EQIX475Q	EQIX476Q	EQIX231Q	EQIX477Q	EQIX230Q	EQIX478Q	EQIX479Q	EQIX182Q	EQIX480Q	EQIX481Q	EQIX482Q	EQIX483Q	EQIX484Q	EQIX485Q	EQIX486Q	EQIX487Q	EQIX488Q	EQIX489Q	EQIX490Q	EQIX491Q	EQIX492Q	EQIX493Q	EQIX494Q	EQIX495Q	EQIX496Q	EQIX497Q	EQIX498Q	EQIX499Q	EQIX500Q	EQIX501Q	EQIX502Q	EQIX503Q	EQIX504Q	EQIX505Q	EQIX506Q	EQIX507Q	EQIX508Q	EQIX509Q	EQIX510Q	EQIX511Q	EQIX512Q	EQIX513Q	EQIX514Q	EQIX515Q	EQIX516Q	EQIX517Q	EQIX518Q	EQIX519Q	EQIX520Q	EQIX521Q	EQIX522Q	EQIX523Q	EQIX524Q	EQIX525Q	EQIX526Q	EQIX527Q	EQIX528Q
